,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Antigua Hydrogen,Barbados Hydrogen,Guadeloupe Hydrogen,Martinique Hydrogen,SaintLucia Hydrogen,SaintVincentGrenadines Hydrogen,Grenada Hydrogen,SaintKittsNevis Hydrogen,Montserrat Hydrogen,Dominica Hydrogen
6505,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,20.0,20.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6506,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,20.0,20.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6507,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,20.0,20.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6508,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,20.0,20.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6509,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,20.0,20.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6510,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,20.0,20.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6511,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6512,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6513,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6514,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6515,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6516,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,12.0,28.571428571428573
6517,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6518,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6519,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6520,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6521,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6522,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6523,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6524,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6525,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6526,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6527,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6528,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6529,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6530,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6531,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6532,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6533,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6534,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6535,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6536,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6537,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,-0.0,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6538,20.0,-0.0,20.0,-0.0,20.0,20.0,8.399999999999999,-0.0,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6539,20.0,-0.0,20.0,-0.0,20.0,20.0,8.399999999999999,-0.0,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6540,20.0,-0.0,10.0,-0.0,10.0,20.0,8.399999999999999,-0.0,10.0,10.0,156.7509931339841,12.0,12.0,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6541,20.0,-0.0,20.0,-0.0,20.0,20.0,8.399999999999999,-0.0,10.0,10.0,156.7509931339841,12.0,28.571428571428573,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6542,20.0,20.0,20.0,20.0,20.0,20.0,8.399999999999999,-0.0,10.0,10.0,156.7509931339841,12.0,28.571428571428573,84.0,12.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6543,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,28.571428571428573,84.0,12.0,14.285714285714286,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6544,20.0,109.72569519378887,20.0,20.0,20.0,20.0,8.399999999999999,8.399999999999999,10.0,10.0,156.7509931339841,12.0,28.571428571428573,84.0,12.0,14.285714285714286,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573
6545,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6546,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6547,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6548,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6549,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6550,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6551,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6552,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6553,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6554,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6555,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,84.0
6556,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,200.0
6557,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,200.0
6558,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,200.0
6559,20.0,2975.0,2003.673640079449,20.0,140.0,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,200.0
6560,20.0,2975.0,2003.673640079449,20.0,2003.673640079449,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,1705.5714285714287
6561,20.0,2975.0,2003.673640079449,20.0,2003.673640079449,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,1705.5714285714287
6562,20.0,1249.5,2003.673640079449,20.0,2003.673640079449,140.0,20.0,-0.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,1705.5714285714287
6563,20.0,-0.0,2003.673640079449,20.0,2003.673640079449,140.0,20.0,-0.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,1705.5714285714287
6564,20.0,-0.0,2003.673640079449,20.0,2003.673640079449,140.0,20.0,-0.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,1705.5714285714287
6565,20.0,20.0,2003.673640079449,20.0,2003.673640079449,140.0,20.0,-0.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,1705.5714285714287
6566,20.0,2216.990368580539,2003.673640079449,2216.990368580539,2003.673640079449,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,84.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,1740.817383968738,1705.5714285714287
6567,20.0,2975.0,2003.673640079449,2975.0,2003.673640079449,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1202.2041840476693,200.0,12.0,28.571428571428573,28.571428571428573,28.571428571428573,1740.817383968738,1705.5714285714287
6568,2975.0,2975.0,2975.0,2975.0,2842.6190476190477,140.0,20.0,20.0,20.0,20.0,1785.0,12.0,1785.0,200.0,28.571428571428573,28.571428571428573,28.571428571428573,1785.0,1740.817383968738,1705.5714285714287
6569,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6570,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6571,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6572,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6573,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6574,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6575,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6576,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6577,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6578,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6579,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6580,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6581,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6582,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6583,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6584,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6585,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6586,3827.217943158481,2975.0,3789.806201550382,2975.0,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6587,3827.217943158481,2975.0,3789.806201550382,2975.0,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,1219.5953187855607,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6588,3827.217943158481,2975.0,3789.806201550382,2975.0,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6589,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6590,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6591,3827.217943158481,3789.806201550382,3789.806201550382,3789.806201550382,3789.806201550382,2842.6190476190477,2842.6190476190477,2842.6190476190477,2842.6190476190477,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6592,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6593,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6594,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6595,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6596,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6597,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6598,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6599,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6600,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6601,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6602,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6603,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6604,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6605,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6606,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
6607,3906.4967389216013,3840.6699889257966,3789.806201550382,3840.6699889257966,3789.806201550382,4116.3160173160195,3669.2104707933963,3669.2104707933963,3066.8004538481146,2490.9346832471074,1785.0,1587.5383564317847,1785.0,1705.5714285714287,1633.4225502768907,1308.3847240878365,731.7571912713364,1785.0,1740.817383968738,1705.5714285714287
